origin_date,target,target_end_date,horizon,location,output_type,output_type_id,value
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.100,9.763553592412837
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.150,12.756366067306997
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.200,15.718015904667595
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.250,18.762118556368677
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.300,21.96541711620389
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.350,25.395488055078907
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.400,29.122840349413654
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.450,33.22933053344726
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.500,37.81690631041142
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.550,43.019330557427395
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.600,49.020256988832955
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.650,56.08370356203114
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.700,64.60961675057615
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.750,75.2444679811761
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.800,89.12745436440098
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.850,108.53126778823987
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.900,138.98650190893827
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.950,200.37540028751104
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.975,275.0442384782623
2024-10-09,ILI incidence,2024-10-20,3,CZ,quantile,0.990,397.3259060038237
2024-10-09,ILI incidence,2024-10-20,3,CZ,median,,37.81690631041142
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.010,1.8850318140206035
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.025,3.5323047673077896
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.050,5.683975308909722
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.100,9.460519897739369
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.150,13.151221644453402
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.200,16.992845547357124
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.250,21.10981163706561
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.300,25.603912426401266
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.350,30.579951469936013
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.400,36.15971389489028
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.450,42.49482654395129
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.500,49.78306859630778
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.550,58.292570196855856
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.600,68.40096641626518
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.650,80.66320516712713
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.700,95.93762386234695
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.750,115.64143043778438
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.800,142.33030588572498
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.850,181.24010059711816
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.900,245.5384207733916
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.950,384.8362631321521
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.975,568.0085262269757
2024-10-09,ILI incidence,2024-10-27,4,CZ,quantile,0.990,892.8965745626554
2024-10-09,ILI incidence,2024-10-27,4,CZ,median,,49.78306859630778
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.010,46.73948148655046
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.025,55.47029763519576
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.050,64.24609841185384
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.100,76.06964757958539
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.150,85.2349446103645
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.200,93.29049479807425
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.250,100.79856836861649
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.300,108.04921191742395
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.350,115.22822411681504
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.400,122.47692986292394
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.450,129.92013214693858
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.500,137.68325080125976
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.550,145.90669599400383
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.600,154.76224703802083
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.650,164.47653720902562
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.700,175.37031680127205
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.750,187.93236281242724
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.800,202.97648876478183
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.850,222.0307462909127
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.900,248.5540677404068
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.950,293.776921853627
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.975,339.58690777676895
2024-10-09,ILI incidence,2024-10-06,1,DK,quantile,0.990,401.87500940335076
2024-10-09,ILI incidence,2024-10-06,1,DK,median,,137.68325080125976
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.010,37.79804906961887
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.025,46.674152225080995
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.050,55.91605273105019
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.100,68.81604831128524
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.150,79.13358216097869
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.200,88.4105623119685
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.250,97.22076513823006
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.300,105.87004283909432
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.350,114.56335590402594
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.400,123.46544982984975
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.450,132.7304858051762
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.500,142.5217294072646
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.550,153.02985106971616
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.600,164.49562019187815
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.650,177.24410385900256
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.700,191.7433195012897
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.750,208.71621207657066
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.800,229.3809111520906
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.850,256.05186585409626
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.900,294.0394258954712
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.950,360.9099678150151
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.975,431.0682351057178
2024-10-09,ILI incidence,2024-10-13,2,DK,quantile,0.990,529.9155307033699
2024-10-09,ILI incidence,2024-10-13,2,DK,median,,142.5217294072646
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.010,28.384705068055204
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.025,36.92693055254425
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.050,46.23506098171388
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.100,59.83571656101477
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.150,71.1611901457156
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.200,81.64790136643185
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.250,91.8510736203831
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.300,102.08298157959658
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.350,112.56823500813076
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.400,123.50222186851192
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.450,135.08190558109084
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.500,147.52901634068732
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.550,161.11463677649743
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.600,176.1925702533316
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.650,193.2521048561928
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.700,213.01077420425267
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.750,236.59411533922483
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.800,265.9259391998594
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.850,304.7165305974654
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.900,361.63021037989057
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.950,466.04435723439803
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.975,580.667653399182
2024-10-09,ILI incidence,2024-10-20,3,DK,quantile,0.990,749.7602558555213
2024-10-09,ILI incidence,2024-10-20,3,DK,median,,147.52901634068732
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.010,20.018293112944008
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.025,27.753351291560737
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.050,36.647336913195105
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.100,50.36656929673845
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.150,62.34731163405813
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.200,73.83244881490218
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.250,85.33162417344825
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.300,97.15662763937287
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.350,109.55542299699952
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.400,122.76582434802029
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.450,137.0475877007645
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.500,152.71100101906973
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.550,170.15164580419255
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.600,189.90142176766736
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.650,212.71246379226204
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.700,239.7078605134058
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.750,272.6780647936786
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.800,314.73297691655046
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.850,371.97670926861537
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.900,458.9698239100558
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.950,626.5894597475058
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.975,820.7154096127615
2024-10-09,ILI incidence,2024-10-27,4,DK,quantile,0.990,1123.1194376404358
2024-10-09,ILI incidence,2024-10-27,4,DK,median,,152.71100101906973
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.010,89.49509308629348
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.025,107.47423395553504
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.050,125.76935359744347
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.100,150.7238451530729
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.150,170.28004340559346
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.200,187.6051898516726
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.250,203.85875613703956
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.300,219.64528041618428
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.350,235.35778417440133
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.400,251.30079397925923
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.450,267.748667526909
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.500,284.9823076528196
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.550,303.32106340487434
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.600,323.1602176533594
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.650,345.0257531864685
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.700,369.6668011940535
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.750,398.2305812680108
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.800,432.63536472539266
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.850,476.4980124027758
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.900,538.0443420934855
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.950,644.1549839888215
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.975,752.9659632347067
2024-10-09,ILI incidence,2024-10-06,1,EE,quantile,0.990,902.760386349825
2024-10-09,ILI incidence,2024-10-06,1,EE,median,,284.9823076528196
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.010,84.70331267341474
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.025,105.07024848050031
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.050,126.41813233907186
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.100,156.41580831266472
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.150,180.5502750200184
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.200,202.3441434231446
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.250,223.1148874443792
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.300,243.5697098312584
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.350,264.18703262480693
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.400,285.35569942419295
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.450,307.44360817436456
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.500,330.8440923539815
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.550,356.0198853593565
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.600,383.55844200646004
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.650,414.25598193950515
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.700,449.2622246484071
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.750,490.3573698113539
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.800,540.5474464936274
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.850,605.5565123384997
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.900,698.5517337846568
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.950,863.2451400652812
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.975,1037.1846295993366
2024-10-09,ILI incidence,2024-10-13,2,EE,quantile,0.990,1283.9036775260765
2024-10-09,ILI incidence,2024-10-13,2,EE,median,,330.8440923539815
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.010,77.05603332308938
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.025,99.36182257416415
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.050,123.58160888508374
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.100,158.8445317037639
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.150,188.11648802873006
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.200,215.15864198577026
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.250,241.4200342667401
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.300,267.71181973836974
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.350,294.613935941229
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.400,322.627665660415
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.450,352.25548067879504
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.500,384.0605393530965
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.550,418.7291396073672
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.600,457.154956141729
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.650,500.57181695376994
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.700,550.7867398287943
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.750,610.6310453275122
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.800,684.9388900891524
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.850,783.0226968701563
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.900,926.598944965386
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.950,1189.1565591729175
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.975,1476.3707288678386
2024-10-09,ILI incidence,2024-10-20,3,EE,quantile,0.990,1898.5535982871686
2024-10-09,ILI incidence,2024-10-20,3,EE,median,,384.0605393530965
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.010,67.78447760115911
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.025,91.3580307801722
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.050,118.00032715558004
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.100,158.38808061077756
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.150,193.12427807282566
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.200,226.05501816723597
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.250,258.72455973877845
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.300,292.0500379352482
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.350,326.73652492503766
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.400,363.4394813073731
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.450,402.8575999879993
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.500,445.8110850342778
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.550,493.3330166757812
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.600,546.8005428866519
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.650,608.1482960441222
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.700,680.2493426587469
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.750,767.6610227015099
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.800,878.2589008645691
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.850,1027.4141050848566
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.900,1251.5412499133222
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.950,1676.643671084203
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.975,2160.5894581456173
2024-10-09,ILI incidence,2024-10-27,4,EE,quantile,0.990,2901.4011328123315
2024-10-09,ILI incidence,2024-10-27,4,EE,median,,445.8110850342778
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.550,1643437.8780845571
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.600,41701934908206513e5
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.650,34820015487152084e21
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.700,20935041613715483e38
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.750,26797939837407352e56
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.800,39026354611190323e76
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.850,1241927091177864e101
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.900,46334803289376064e129
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.950,3131743906308969e174
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.975,32484013156804497e211
2024-10-09,ILI incidence,2024-10-06,1,ES,quantile,0.990,5168325078103279e256
2024-10-09,ILI incidence,2024-10-06,1,ES,median,,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.550,1885561.560311099
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.600,6026773943641183e6
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.650,6388001388257189e22
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.700,49385153405444344e38
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.750,8291887992448512e57
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.800,1633498256610551e78
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.850,7392588271095675e101
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.900,4295768249174421e131
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.950,5599311211940571e175
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.975,10265955706270711e213
2024-10-09,ILI incidence,2024-10-13,2,ES,quantile,0.990,3167479433227723e258
2024-10-09,ILI incidence,2024-10-13,2,ES,median,,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.550,2164418.3060206966
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.600,8718527800903416e6
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.650,11736926045099268e22
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.700,11673689166417804e39
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.750,25724625863390135e57
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.800,6859719579499234e78
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.850,44182902864875713e101
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.900,4002646896057192e132
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.950,1007562229356368e177
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.975,32692812372015477e214
2024-10-09,ILI incidence,2024-10-20,3,ES,quantile,0.990,19589447589611216e259
2024-10-09,ILI incidence,2024-10-20,3,ES,median,,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.250,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.300,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.350,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.400,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.450,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.500,0
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.550,2485731.87947649
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.600,12624961040964376e6
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.650,2159711066671077e23
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.700,2765075986948483e40
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.750,8001766405499048e58
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.800,2890133999340927e79
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.850,2651340484215571e103
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.900,3748193107307266e133
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.950,18247024713286846e177
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.975,10491104643423268e216
2024-10-09,ILI incidence,2024-10-27,4,ES,quantile,0.990,12225496250830438e261
2024-10-09,ILI incidence,2024-10-27,4,ES,median,,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.010,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.025,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.050,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.100,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.150,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.200,0
2024-10-09,ILI incidence,2024-10-06,1,FI,quantile,0.250,0
